Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.5939673265979,20.5472815173527,20.5005931077099,20.4536056364778,20.40631886511,19.9721489886999,19.5450444000148,19.1248922472729,18.7110296424231,18.3030851796557,17.9009514050434,17.504011935079,17.1121604556915,16.7250416362785,16.3420826919898,15.9631874719448,15.5882420568199,15.2164875035595,14.847835432135,14.4819824288711,14.1186346735747,13.7575067532956,13.8462938417752
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.7037822837739,88.4078783698504,88.7130261904322,88.9835500339954,89.25054609506,89.5232763219652,89.9659800230756,90.4344409444935,90.9071522761671,91.3562937471283,91.7922086958218,92.2270759445642,92.6514890167612,93.0713984893595,93.4922956946144,93.9415922879228,94.3959226756353,94.7498224533623,95.0011812875156,95.1929590992186,95.3797088795256,95.5574562395071,95.6634992176231
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.6926743015076,9.775113767504,9.85771003081794,9.94081051229209,10.0242445629892,10.1080112103308,10.1921110893801,10.2767456265106,10.3615172599108,10.4835850614972,10.6144009031658,10.7545445031211,10.904855366766,11.0657151939012,11.2377496545349,11.4218789248527,11.6187911506186,11.8291927798898,12.054119739418,12.2940188961564,12.5503207178957,12.823518025615,12.9220664368098
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.2438518731679,92.794465210687,93.3238349042848,93.8031360829364,94.2806647717969,94.7557878713234,95.2291336312297,95.7003393538926,96.1697322571176,96.637017176338,97.102236534404,97.5656331122127,98.0270041806951,98.4864536789725,98.9439888188306,99.3658906079959,99.6665202826245,100,100,100,100,100,99.9999982963226
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.8201112825324,57.5684585923258,59.7190892301783,61.8436133436577,63.9406211866297,66.007415268661,68.0323494379767,70.0209795374,71.9796256382187,73.906056089948,75.801047562911,77.6512534109342,79.464668205991,81.2467982370502,82.9984788355712,84.7193140289753,86.4094766696777,88.068308924773,89.6942179411797,91.2881365395444,92.8514970076321,94.385756597916,95.8923614069453
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.4237027446631,76.3209690547615,77.2165816983729,78.1105144810919,79.0025604937672,79.8927082484828,80.7809581807122,81.6671233440099,82.5514083234022,83.4338012855543,84.314142164482,85.1924601803427,86.0689202628907,86.9433990132741,87.8159017312967,88.6866119402668,89.5555442261651,90.4225796256359,91.2877514825982,92.151091537794,93.0127700372276,93.8726777763574,94.7309784385239
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.2036888401516,30.4360322594528,31.0518318596718,31.6201289990803,32.1413169353801,32.6181080742434,33.0502370446673,33.4374468041965,33.7793067711292,34.0757324816563,34.3266154418974,34.5313813628435,34.6899269606426,34.802124546897,34.8674297281274,35.8152661023519,35.8348906522207,35.8566241481776,35.8804627544981,35.9066757549833,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.7477301582402,23.2925769390313,22.8409802290181,22.392974466149,21.9485955381886,21.5079475709645,21.0891378494807,20.6788066870991,20.2769264617238,19.8835864068139,19.4987268908352,19.1224516966063,18.7546676228376,18.3953627320994,18.044594711176,17.7022826880082,17.3684019576228,17.0428366780056,16.7256344876716,16.4166624601584,16.1158647638764,16.146171281979,16.1744725542393
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.9201110505529,11.9684716643306,12.2942565476214,12.6236774657936,13.0815252399964,13.5511103750175,14.032535254429,14.5260420328821,15.0320394097892,15.5506898875387,16.0823109686403,16.6267536896129,17.1843319776117,17.7552084286539,18.3393599953142,18.9369277755163,19.5480531851066,20.1728786215665,20.2685712894315,20.3642631107744,20.459745939771,20.5548102087559,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.6880568867232,93.9266211777237,94.1582854576318,94.3830783570755,94.6008968531799,94.8115543367313,95.015385531609,95.2123537998796,95.4026651772125,95.6665594679328,95.9220323752263,96.1690382840474,96.4067319723308,96.6355955226859,96.856159062387,97.0690171918129,97.2746816843716,97.4736100326772,97.666308228442,97.8532216953258,98.0348093858864,98.2114664908238,98.3836215500599
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.683503003502,21.2855190678722,21.8879803598737,22.4905747331287,23.0936137803389,23.818461396621,24.5514184482042,25.2923605973269,26.0411623083941,26.7970814130263,27.5606050351637,28.3316063644831,29.1096545103652,29.894622861839,30.6863860760485,31.4875187108368,32.2972577718512,33.115740904564,33.9428009638578,34.7779674572536,35.6210684573158,36.2910379646523,36.9620839390068
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4673896923743,98.4686815526785,98.2785442459873,98.0890792989927,97.9002674968397,97.7121132025588,97.5246243646124,97.3377914294057,97.1516233780872,96.9661112309625,96.7812677036741,96.5970541205811,96.4140137300953,96.2322227648439,96.0518221685209,96.0776328879522,96.1040073433096,96.1309529254298,96.1406290649791,96.1508301589796,96.1615866359914,96.172816746283,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.5615538922255,82.7544308951035,82.9457140298599,83.1276663792287,83.3008797642013,83.7877802873086,84.2753300409681,84.7635206491616,85.2523216728143,85.7416462920433,86.2315854351565,86.722105942958,87.2132172546292,87.7018476965811,88.1908288474041,88.6810722290966,89.1724470610026,89.6655910937344,90.1602608034911,90.6561903272549,91.1531962758751,91.6510277742231,92.149409654717
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.0945513612261,98.1603762656102,98.2262011699943,98.2920260743783,98.3578509787624,98.4236758831465,98.4895007875306,98.5553256919147,98.6211505962987,98.6869755006828,98.7528004050669,98.818625309451,98.8844502138351,98.9502751182192,98.9502751182192,98.9502751182192,98.9502751182192,98.9502751182192,..,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7397454246139,99.7394978100271,99.739648678612,99.7194199376839,99.6989975774277,99.6783743316369,99.6575518737631,99.6365328958002,99.6153154383816,99.5939008190619,99.5722799385489,99.5504539398208,99.5284351936915,99.5063262859759,99.4841577073006,99.4619935122178,99.4398581430545,99.4178089747222,99.3958584661877,99.3958159908827,99.3959602875958,99.396280370663,99.3967759456196
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.1129481699863,99.1131321549657,99.1150281553211,99.1169245883962,99.1188235397962,99.1207184948973,99.1226147543375,99.1245127560232,99.1264113408985,99.1283124601447,99.1302073873726,99.1321073376404,99.1338671315178,99.1354987475892,99.1366300174793,99.1369522900558,99.1372643723858,99.1375540709522,99.1373534182053,99.1371345347108,99.136896508494,99.1366369600798,99.1363581954323
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.5972400523787,99.597240178573,99.5972404342065,99.5972369771534,99.5972376063599,99.5972351294476,99.5972401907383,99.5972388625503,99.5972390180501,99.5972304219648,99.5972315674596,99.5972329617576,99.5972277498307,99.5972286921987,99.597229398165,99.5972333139117,99.5972270534455,99.5972298174189,99.5972331722186,99.5972319033954,99.5972251411852,99.5972277532465,99.5972292400995
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.0517885702948,47.0731455077118,47.0945090520722,47.1158673678357,47.1372280107641,48.4452790170061,49.7498541308704,51.0504745031168,52.3471301664621,53.6393075112832,54.9325895806101,56.2271822953844,57.5227688121713,58.8200628177634,60.1181814104924,61.4189057021902,62.7207944875462,64.0245443188833,65.3303073707524,66.638239753157,66.7226376355667,66.8116305230144,66.9052134536498
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.0425728567548,65.298253781627,66.5539347064993,67.8096156313715,69.0652965562438,70.3209774811161,71.5766584059883,72.8323393308606,74.0880202557328,75.3437011806051,76.5993821054773,77.8550630303496,79.1107439552219,80.3664248800941,80.3664248800941,80.3664248800941,80.3664248800941,80.3664248800941,..,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.9636611789654,77.4731184262681,77.9820353057035,78.5437918746167,79.1254708313504,79.7030292527123,80.2769680495933,80.8469439336186,81.4129705361053,81.9741070669218,82.5312234804459,83.0716701410363,83.6001473961909,84.125197712206,84.647073342206,85.1659174636995,85.6816410321982,86.1939043454462,86.7010103958204,87.2031083799599,87.7003894263525,88.1932241226555,88.6817918806029
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.2159546102345,38.8914395046642,40.6681228154309,42.4576684178739,44.2659787836631,46.0935634646328,47.9446516900233,49.8300868292219,51.7113245971858,53.5925876131249,55.4782217055604,57.3620536641452,59.2373437873688,61.1202773262851,63.0164028727777,64.9198825256298,66.8178728478262,68.3006629167,70.1230745318936,71.9354797981855,73.7183884951408,75.4645838449658,77.0948446737684
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.7656556540089,61.5743641242274,63.3999570792855,65.0640876196574,66.711880308433,68.3457503533767,69.9581377320181,71.5843719420795,73.1952416210543,74.7838381927825,76.3529326893605,77.8924130967584,79.4121654062411,80.9153137926068,82.4041309327728,83.8766552709076,85.3331835491324,86.7719568554861,88.1922900360292,89.5898950156011,90.9549972463993,92.2994289023169,93.5342402233394
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.2132813842443,57.1343364192997,59.2463136983415,61.1191987405521,62.9735325302466,64.8112044015353,66.6174051498967,68.4337133959159,70.2301482268662,72.0047078736025,73.7573016587625,75.478566345965,77.1779951994571,78.8576716360983,80.5180337833584,82.1581028697419,83.7785754969549,85.3790766638128,86.956295982594,88.506451439579,90.0208479347925,91.5135507090979,92.880173345514
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.2133352192725,57.1343845436014,59.0399763800843,60.9374004999829,62.815709799343,64.677164456319,66.5067193532651,68.337780746665,70.1486098993097,71.9370050412695,73.7029851447628,75.4371381893482,77.1490442188798,78.8407763003235,80.5127997449553,82.1641548395196,83.7955274752869,85.4065339160455,86.9938559567393,88.5544348016644,90.0869718072633,91.597589561744,92.9808090544361
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.2769836057393,71.2058646927027,72.0815379211086,72.9234098845217,73.7606513816893,74.8640284637925,75.9674946038846,77.0714321378658,78.175463960346,79.2795986257367,80.3840121976879,81.4838302709146,82.5812991805288,83.68006815604,84.7800135093502,85.8813735545442,86.9839092585989,88.0877340678835,89.130641596456,90.0032406646583,90.8741257753774,91.7426911861146,92.2725010923607
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.2317016114182,91.5447294384506,91.8580995381136,92.1718235585916,92.4858978069016,92.8003242543512,93.1150933728137,93.4279651849764,93.7399490225332,94.0524838097041,94.3654653837058,94.6790002685632,94.9913271486837,95.3042855607555,95.6177859083195,95.9318698997967,96.2465784166378,96.5629903922749,96.8810007737248,97.2005582635653,97.5215610615812,97.5246503198928,97.5287500099944
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.5686084030559,80.6612610620906,80.7535749388269,81.1327572570181,81.5045537894438,81.8685229941508,82.2253614750701,82.583060105739,82.9828897716493,83.3732415179839,83.7547743731515,84.1280076806049,84.4929764471639,84.8497505668913,85.198960719006,85.5407927310038,85.873730827727,86.1978582430374,86.5136611901022,86.8216058122908,87.1219856405385,87.3915065689454,87.5527837523229
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.7905329053303,55.7769654189352,56.747003244862,57.6992353221695,58.6335887149041,59.5483761004959,60.4443364825893,61.3207802854585,62.177714886634,63.0143172996571,63.8311923686012,64.6283691531245,65.4060707706963,66.0469430159927,66.1151118654474,66.1825226445462,66.2485417470801,66.3127923585184,..,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.28530044207824,8.64047942200959,8.98629582134225,9.32208585596108,9.64744725375952,9.96153547102589,10.2644175947139,10.5550787915381,10.8337736915036,11.0220410741386,11.2019449777584,11.3735399803252,11.5365169297833,11.6362700513655,11.7366811006634,11.8379122916262,11.9399656246299,..,..,..,..,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.68320718373,99.6870039567612,99.6893529794882,99.6506610270267,99.5954393777572,99.5403975592733,99.4855362979446,99.4308575251118,99.3763585936255,99.3220447392028,99.2679099670805,99.213957197269,99.1602852566758,99.1065936886103,99.0526845935872,99.0579702827243,99.0630771969304,99.0679878090193,99.0726839387783,99.0771583771511,99.0807516942439,99.0705296069339,99.0602205522915
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.7302667749111,49.2498381249684,49.9803456069521,50.728760409513,51.4947686131405,52.278905393274,53.0808750186675,53.9052519498547,54.7677996973881,55.633631590641,56.502583277554,57.3744948770296,58.2500075134818,59.1312693070047,60.0182001380012,60.9106487570296,61.8077651618563,62.7090564085879,63.6138243420967,64.5214314372907,64.4891155297878,64.4554412214633,64.4202338506503
